eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,lat,lon,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01E+11,2014,6,10,,0,,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.46591,45.293941,4,0,The incident occurred along the road connecting Sanaa and Marib in Marib governorate.,"06/10/2014: Assailants attacked power lines in Marib governorate, Yemen. There were no reported casualties; however, the incident caused a power outage. This was one of four attacks targeting the same power lines in a 24 hour period. No group claimed responsibility; however, sources attributed the incidents to Al-Qaida in the Arabian Peninsula (AQAP).",1,1,1,0,,,1,1,0,3,Bombing/Explosion,7,Facility/Infrastructure Attack,,,21,Utilities,107,Electricity,Yemeni Ministry of Electricity and Energy,Power Lines,228,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,5,Unknown Gun Type,,,,,,,,,Rocket-propelled grenades (RPGs) and firearms were used in the attack.,0,0,0,0,0,0,1,4,Unknown,-99,Electrical power lines were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Power line   attacks   leave Yemen in the dark,"" The Associated Press, June 10, 2014.","""State PAO: Yemeni Media Highlights for 11 June 2014,"" US Embassy Public Affairs Office, June 11, 2014.","""Electrical Grid Remains a Vulnerable Target to Nations and Terrorists,"" Family Security Matters, January 29, 2016.",START Primary Collection,0,1,0,1,"201406100039, 201406100073, 201406100074, 201406100075"
2.01E+11,2014,6,10,,0,,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.46591,45.293941,4,0,The incident occurred on the road connecting Sanaa and Marib in Marib governorate.,"06/10/2014: Assailants attacked power lines in Marib governorate, Yemen. There were no reported casualties; however, the incident caused a power outage. This was one of four attacks targeting the same power lines in a 24 hour period. No group claimed responsibility; however, sources attributed the incidents to Al-Qaida in the Arabian Peninsula (AQAP).",1,1,1,0,,,1,1,0,3,Bombing/Explosion,7,Facility/Infrastructure Attack,,,21,Utilities,107,Electricity,Yemeni Ministry of Electricity and Energy,Power Lines,228,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,5,Unknown Gun Type,,,,,,,,,Rocket-propelled grenades (RPGs) and firearms were used in the attack.,0,0,0,0,0,0,1,4,Unknown,-99,Electrical power lines were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Power line   attacks   leave Yemen in the dark,"" The Associated Press, June 10, 2014.","""State PAO: Yemeni Media Highlights for 11 June 2014,"" US Embassy Public Affairs Office, June 11, 2014.","""Electrical Grid Remains a Vulnerable Target to Nations and Terrorists,"" Family Security Matters, January 29, 2016.",START Primary Collection,0,1,0,1,"201406100039, 201406100073, 201406100074, 201406100075"
2.01E+11,2014,6,13,,1,,228,Yemen,10,Middle East & North Africa,Amran,Amran,15.666667,43.95,1,0,,"06/13/2014: Assailants set up roadblocks in Amran city, Yemen. An unknown number of civilians and military personnel were abducted in the incident. The outcome of the abduction is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military of Yemen,Personnel,228,Yemen,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,228,Yemen,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,"The specific motive is unknown; however, local sources stated that Houthis demanded that government forces dismantle their checkpoints in Jarban and Darwan areas.",0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,1,-99,0,,-99,,,0,,,,,,7,Unknown,-99,,"""Yemen: Army-Huthist Battles Reportedly Move Toward Sanaa; 'Observers' Warn of Collapse of Ceasefire,"" OSC Summary, June 14, 2014.",,,START Primary Collection,0,0,0,0,
2.01E+11,2014,6,16,,0,,228,Yemen,10,Middle East & North Africa,Amran,Mihshash district,16.3675,43.718056,3,0,,"06/16/2014: Assailants attacked at military checkpost in Mihshash district, Amran governorate, Yemen. This was one of at least two attacks on military checkposts carried out by Huthis in Amran governorate on June 16, 2014. In addition to ten assailants, two soldiers were killed across attacks. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military of Yemen,Post,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,6,0,5,,0,,1,4,Unknown,-99,A military post was damaged in this attack.,0,,,,,,,,,,,,,,,,Casualty numbers for this attack represent an equal division of a cumulative total of killed across incidents 201406160026 and 201406160027.,"""Yemen: 'Dozens' Killed in Fresh Clashes Between Huthists, Military Forces,"" OSC Summary, June 17, 2014.","""Yemen: Roundup of Security Incidents 17 June 2014,"" OSC Summary, June 16, 2014.",,START Primary Collection,0,0,0,0,"201406160026, 201406160027"
2.01E+11,2014,6,16,,0,,228,Yemen,10,Middle East & North Africa,Amran,Jannat,15.684167,43.942222,1,0,"The incident occurred near Janat, on Janat mountain","06/16/2014: Assailants attacked at military checkpost on Janat mountain in Amran governorate, Yemen. This was one of at least two attacks on military checkposts carried out by Huthis in Amran governorate on June 16, 2014. In addition to ten assailants, two soldiers were killed across attacks. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military of Yemen,Post,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,6,0,5,,0,,1,4,Unknown,-99,A military post was damaged in this attack.,0,,,,,,,,,,,,,,,,Casualty numbers for this attack represent an equal division of a cumulative total of killed across incidents 201406160026 and 201406160027.,"""Yemen: Roundup of Security Incidents 17 June 2014,"" OSC Summary, June 16, 2014.",,,START Primary Collection,0,0,0,0,"201406160026, 201406160027"
2.01E+11,2014,6,17,6/17/2014 0:00,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"06/17/2014: Assailants opened fire on Fawwaz Uwaydan in Sanaa city, Amanat Al Asimah governorate, Yemen. Uwaydan, the secretary-general of the Yemeni Socialist Party (YSP), was unharmed in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,1,Assassination,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Yemeni Socialist Party (YSP),Secretary-General: Fawwaz Uwaydan,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Yemen: Roundup of Security Incidents 18 June 2014,"" OSC Summary, June 17, 2014.",,,START Primary Collection,-9,-9,0,-9,
2.01E+11,2014,6,16,6/16/2014 0:00,1,,228,Yemen,10,Middle East & North Africa,Amran,Unknown,15.666667,43.95,4,0,,"06/16/2014: Assailants abducted 12 people, including six soldiers and six tribesmen, in Amran governorate, Yemen. The outcome of the abduction is unknown. No group claimed responsibility for the incident; however, sources attributed the abduction to Huthis.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military of Yemen,Soldiers,228,Yemen,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,228,Yemen,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,1,12,0,,-99,,,0,,,,,,7,Unknown,-99,,"""Yemen: 'Dozens' Killed in Fresh Clashes Between Huthists, Military Forces,"" OSC Summary, June 17, 2014.","""Yemen: Roundup of Security Incidents 17 June 2014,"" OSC Summary, June 16, 2014.",,START Primary Collection,0,0,0,0,
2.01E+11,2014,6,18,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred in the Saba district of Sanaa.,"06/18/2014: Assailants opened fire on Ali al-Sharafi in Sanaa city, Saba district, Amanat Al Asimah governorate, Yemen. Al-Sharafi, a senior intelligence officer, was killed in the attack. No group claimed responsibility; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Political Security Organization (PSO),Intelligence Officer: Ali Al-Sharafi,228,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Top intelligence officer seriously hurt after 'Al Qaeda attack' in Sanaa,"" Oman Tribune, June 19, 2014.","""Suspected al-Qaida gunmen kills Yemeni intelligence official,"" Xinhua News Agency, June 18, 2014.","""Yemen: Roundup of Security Incidents 18 June 2014,"" OSC Summary, June 17, 2014.",START Primary Collection,0,1,0,1,
2.01E+11,2014,6,17,,0,,228,Yemen,10,Middle East & North Africa,Sanaa,Dufair,15.176541,44.081017,2,0,The incident occurred in Bani Matar district.,"06/17/2014: An explosive device detonated at the residence of a tribal leader in Dufair village, Sanaa governorate, Yemen. This was one of three similar attacks in Dufair village on June 17, 2014. Ten assailants were killed and two civilians were wounded across attacks. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Tribal Leader,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,4,0,4,1,0,,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201406180035, 201406180036, and 201406180037.","""Yemen: Huthist-Military Clashes Reach Sanaa,"" Yemen Post, June 18, 2014.","""Yemen: 10 Huthists Killed in Clashes With Tribesmen in Sanaa,"" Yemen Fox, June 17, 2014.",,START Primary Collection,0,0,0,0,"201406180035, 201406180036, 201406180037"
2.01E+11,2014,6,17,,0,,228,Yemen,10,Middle East & North Africa,Sanaa,Dufair,15.176541,44.081017,2,0,The incident occurred in Bani Matar district.,"06/17/2014: An explosive device detonated at the residence of a tribal leader in Dufair village, Sanaa governorate, Yemen. This was one of three similar attacks in Dufair village on June 17, 2014. Ten assailants were killed and two civilians were wounded across attacks. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Tribal Leader,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,3,0,3,1,0,,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201406180035, 201406180036, and 201406180037.","""Yemen: Huthist-Military Clashes Reach Sanaa,"" Yemen Post, June 18, 2014.","""Yemen: 10 Huthists Killed in Clashes With Tribesmen in Sanaa,"" Yemen Fox, June 17, 2014.",,START Primary Collection,0,0,0,0,"201406180035, 201406180036, 201406180037"
2.01E+11,2014,6,17,,0,,228,Yemen,10,Middle East & North Africa,Sanaa,Dufair,15.176541,44.081017,2,0,The incident occurred in Bani Matar district.,"06/17/2014: An explosive device detonated at the residence of a tribal leader in Dufair village, Sanaa governorate, Yemen. This was one of three similar attacks in Dufair village on June 17, 2014. Ten assailants were killed and two civilians were wounded across attacks. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Tribal Leader,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,3,0,3,,0,,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201406180035, 201406180036, and 201406180037.","""Yemen: Huthist-Military Clashes Reach Sanaa,"" Yemen Post, June 18, 2014.","""Yemen: 10 Huthists Killed in Clashes With Tribesmen in Sanaa,"" Yemen Fox, June 17, 2014.",,START Primary Collection,0,0,0,0,"201406180035, 201406180036, 201406180037"
2.01E+11,2014,6,20,,0,,228,Yemen,10,Middle East & North Africa,Sanaa,Jayrif,15.136053,44.297629,1,0,,"06/20/2014: An explosive device detonated targeting a private residence near a mosque in Jayrif neighborhood, Sanaa governorate, Yemen. There were no reported casualties in the blast. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,House,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Yemen: 'Fierce' Army-Huthist Clashes Reportedly Advance to Amanat Al-Asimah in Sanaa,"" OSC Summary, June 21, 2014.","""Yemen: 'Fierce' Huthist-Military Clashes Draw Near Sanaa, Huthists Withdraw From Areas in Amran,"" OSC Summary, June 20, 2014.",,START Primary Collection,-9,-9,0,-9,
2.01E+11,2014,6,20,6/20/2014 0:00,0,,228,Yemen,10,Middle East & North Africa,Sanaa,Sabahiyah,15.316891,44.474802,4,0,,"06/20/2014: Assailants attacked a military camp in Sabahiyah area, Sanaa governorate, Yemen. There were no reported casualties in the attack. This was one of at least two coordinated attacks on military camps in Sanaa governorate on June 20, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military of Yemen,Camp,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Yemen: 'Fierce' Huthist-Military Clashes Draw Near Sanaa, Huthists Withdraw From Areas in Amran,"" OSC Summary, June 20, 2014.",,,START Primary Collection,0,0,0,0,"201406200020, 201406200021"
2.01E+11,2014,6,20,6/20/2014 0:00,0,,228,Yemen,10,Middle East & North Africa,Sanaa,Istiqbal,15.316891,44.474802,4,0,,"06/20/2014: Assailants attacked a military camp in Istiqbal area, Sanaa governorate, Yemen. There were no reported casualties in the attack. This was one of at least two coordinated attacks on military camps in Sanaa governorate on June 20, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military of Yemen,Camp,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Yemen: 'Fierce' Huthist-Military Clashes Draw Near Sanaa, Huthists Withdraw From Areas in Amran,"" OSC Summary, June 20, 2014.",,,START Primary Collection,0,0,0,0,"201406200020, 201406200021"
2.01E+11,2014,6,21,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"06/21/2014: Assailants opened fire on Brigadier General Abdullah Hussein al-Mihdhar in Sanaa city, Amanat Al Asimah governorate, Yemen. Al-Mihdhar, a military academy officer, was killed in the attack. No group claimed responsibility for the incident; however, sources suspected that Al-Qaida in the Arabian Peninsula (AQAP) was involved in the attack.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,,,,,4,Military,33,Non-combatant Personnel,Yemeni Army,Military Academy Officer: Brigadier General Abdullah Hussein al-Mihdhar,228,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,,1,,,0,2,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Al-Qaida militants kill senior Yemeni army officer,"" The Associated Press, June 22, 2014.","""Ministry: Al-Qaeda kills Yemeni army officer - Middle East,"" DailyMe.Com, June 22, 2014.","""Yemen: Unidentified Gunmen Reportedly Shoot Intelligence Officer Dead in Al-Mukalla,"" Yemen Fox, June 22, 2014.",START Primary Collection,0,1,0,1,
2.01E+11,2014,6,21,,1,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred in the Juraf neighborhood,"06/21/2014: Assailants opened fire on police patrols in Juraf neighborhood, Sanaa city, Amanat Al Asimah governorate, Yemen. Seventeen police officers were wounded and taken hostage in the attack. The outcome of the abduction is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,3,Police,23,Police Patrol (including vehicles and convoys),Yemeni Police,Patrols,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,,0,0,17,0,0,1,3,Minor (likely < $1 million),-99,Two police vehicles were damaged in this attack.,1,17,0,,-99,,,0,,,,,,7,Unknown,-99,,"""Shiite rebels attack police patrols in Yemeni capital,"" Xinhua News Agency, June 21, 2014.","""State PAO: Yemeni Media Highlights for 22 June 2014,"" US Embassy Public Affairs Office, June 22, 2014.","""Shiite rebels attack police in Yemeni capital,"" Big News Network, June 22, 2014.",START Primary Collection,0,0,0,0,
2.01E+11,2014,6,24,,0,,228,Yemen,10,Middle East & North Africa,Amran,Amran,15.666667,43.95,1,0,The incident occurred near the University of Amran,"06/24/2014: Assailants attacked police officers near the University of Amran in Amran city, Amran governorate, Yemen. Thirteen civilians were killed and 24 others were wounded in the attack. This was one of at least two attacks carried out by Huthis in Amran city on June 24, 2014. No group claimed responsibility for the incident; however, sources attributed the attack to Huthis.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Yemeni Police,Officers,228,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,13,0,,24,0,,1,3,Minor (likely < $1 million),-99,Dozens of houses and shops were damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Yemeni intelligence official killed in Sanaa,"" Al Jazeera, June 25, 2014.","""17 civilians killed in clashes between Shiite rebels, army in Yemen,"" Xinhua News Agency, June 25, 2014.",,START Primary Collection,0,0,0,0,"201406240042, 201406240073"
